customer_id,product,open_date,status
B000764,Credit Card,2014-09-22,Active
B000764,Investment Account,2021-05-03,Active
B000765,Checking,2023-04-23,Active
B000765,Savings,2022-08-19,Active
B000765,Mortgage,2019-03-05,Active
B000765,Credit Card,2019-10-13,Active
B000765,Investment Account,2019-12-29,Active
B000766,Checking,2023-01-29,Active
B000766,Savings,2024-06-03,Active
B000766,Money Market,2023-10-21,Active
B000766,Credit Card,2023-08-02,Active
B000767,Checking,2022-04-30,Active
B000767,Savings,2022-01-26,Active
B000767,Credit Card,2024-06-08,Active
B000768,Checking,2023-07-30,Active
B000768,Savings,2022-01-27,Active
B000768,Mortgage,2022-10-31,Active
B000768,Credit Card,2021-04-17,Active
B000768,Investment Account,2023-11-12,Active
B000769,Checking,2020-11-08,Active
B000769,Savings,2022-10-05,Active
B000769,CD,2015-10-11,Active
B000769,Auto Loan,2022-02-15,Active
B000769,Credit Card,2015-04-10,Active
B000769,Investment Account,2021-09-29,Active
B000770,Checking,2025-08-16,Active
B000770,Savings,2024-12-28,Active
B000770,Money Market,2025-05-04,Active
B000770,Auto Loan,2024-12-17,Active
B000770,Credit Card,2025-03-26,Active
B000771,Checking,2025-10-08,Active
B000771,Savings,2025-05-09,Active
B000771,Credit Card,2025-08-29,Active
B000771,Investment Account,2025-06-16,Active
B000772,Checking,2018-02-25,Active
B000772,Savings,2022-11-30,Active
B000772,Mortgage,2022-07-30,Active
B000772,HELOC,2018-05-06,Active
B000772,Credit Card,2020-03-27,Active
B000773,Checking,2025-02-01,Active
B000773,Savings,2025-02-11,Active
B000773,Auto Loan,2025-01-12,Active
B000773,Personal Loan,2025-07-10,Active
B000773,Credit Card,2025-06-17,Active
B000774,Checking,2025-06-21,Active
B000774,Savings,2025-03-23,Active
B000774,Auto Loan,2024-10-21,Active
B000774,Credit Card,2025-06-01,Active
B000775,Checking,2016-06-22,Active
B000775,Savings,2019-05-12,Active
B000775,Investment Account,2016-09-04,Active
B000776,Checking,2018-12-19,Active
B000776,Savings,2020-05-13,Active
B000776,Auto Loan,2013-04-03,Active
B000776,Credit Card,2017-06-12,Active
B000776,Investment Account,2018-02-07,Active
B000777,Checking,2020-11-09,Active
B000777,Savings,2021-09-26,Active
B000777,CD,2019-01-30,Active
B000777,Credit Card,2016-09-14,Active
B000778,Checking,2023-03-29,Active
B000778,Savings,2022-12-05,Active
B000778,Mortgage,2023-07-15,Active
B000778,Auto Loan,2022-02-28,Active
B000778,Credit Card,2023-03-24,Active
B000779,Checking,2025-02-09,Active
B000779,Savings,2024-06-06,Active
B000779,Money Market,2024-02-13,Active
B000779,Credit Card,2025-04-27,Active
B000780,Checking,2025-02-24,Active
B000780,Savings,2024-04-28,Active
B000780,Personal Loan,2024-04-13,Active
B000780,Credit Card,2024-12-19,Active
B000781,Checking,2021-10-21,Active
B000781,Savings,2020-09-22,Active
B000781,Mortgage,2024-02-23,Active
B000781,Auto Loan,2023-09-17,Active
B000781,Credit Card,2022-09-23,Active
B000781,Investment Account,2022-11-23,Active
B000782,Checking,2020-09-03,Active
B000782,Savings,2020-09-24,Active
B000782,Mortgage,2023-03-16,Active
B000782,Credit Card,2022-03-04,Active
B000782,Investment Account,2020-12-23,Active
B000783,Checking,2025-11-06,Active
B000783,Savings,2025-07-23,Active
B000783,Mortgage,2025-07-19,Active
B000783,HELOC,2025-09-08,Active
B000783,Credit Card,2025-11-12,Active
B000784,Checking,2024-09-14,Active
B000784,Savings,2023-03-23,Active
B000784,Credit Card,2023-10-27,Active
B000785,Checking,2004-03-31,Active
B000785,Savings,2011-04-24,Active
B000785,Mortgage,2005-10-26,Active
B000785,Credit Card,2013-07-23,Active
B000785,Investment Account,2017-08-15,Active
B000786,Checking,2013-12-06,Active
B000786,Savings,2002-03-13,Active
B000786,Mortgage,2002-02-26,Active
B000786,HELOC,2003-08-22,Active
B000787,Checking,2017-08-31,Active
B000787,Savings,2020-04-22,Active
B000787,Money Market,2017-10-16,Active
B000787,Credit Card,2020-01-14,Active
B000787,Investment Account,2015-04-24,Active
B000788,Checking,2021-07-27,Active
B000788,Savings,2021-01-10,Active
B000788,Investment Account,2017-02-06,Active
B000789,Checking,2018-03-12,Active
B000789,Savings,2016-04-22,Active
B000789,Credit Card,2016-05-12,Active
B000790,Checking,2021-02-01,Active
B000790,Savings,2022-07-23,Active
B000790,CD,2021-02-17,Active
B000790,Mortgage,2023-02-20,Active
B000790,Auto Loan,2022-01-31,Active
B000790,Credit Card,2023-07-20,Active
B000791,Checking,2022-12-21,Active
B000791,Savings,2021-07-09,Active
B000791,Auto Loan,2021-11-14,Active
B000791,Investment Account,2023-10-14,Active
B000792,Checking,2017-02-28,Active
B000792,Savings,2020-03-13,Active
B000792,Mortgage,2021-10-08,Active
B000792,Auto Loan,2018-06-16,Active
B000792,Credit Card,2020-12-16,Active
B000792,Investment Account,2016-04-18,Active
B000793,Checking,2024-10-19,Active
B000793,Savings,2025-03-04,Active
B000793,Auto Loan,2024-07-15,Active
B000793,Personal Loan,2024-10-10,Active
B000793,Credit Card,2024-03-20,Active
B000794,Checking,2024-10-27,Active
B000794,Savings,2024-02-04,Active
B000795,Checking,2013-07-19,Active
B000795,Savings,2020-05-12,Active
B000795,Auto Loan,2015-09-15,Active
B000795,Credit Card,2012-05-06,Active
B000795,Investment Account,2013-06-22,Active
B000796,Checking,2025-10-12,Active
B000796,Savings,2025-03-27,Active
B000796,Money Market,2025-08-10,Active
B000796,CD,2025-03-20,Active
B000796,Personal Loan,2025-08-08,Active
B000796,Credit Card,2025-10-12,Active
B000797,Checking,2024-09-28,Active
B000797,Savings,2025-03-13,Active
B000797,Money Market,2024-08-22,Active
B000797,Personal Loan,2025-07-11,Active
B000797,Credit Card,2025-03-10,Active
B000798,Checking,2017-03-12,Active
B000798,Savings,2021-09-25,Active
B000798,Mortgage,2017-05-11,Active
B000798,Credit Card,2018-03-31,Active
B000798,Investment Account,2021-07-28,Active
B000799,Checking,2025-07-23,Active
B000799,Savings,2024-11-14,Active
B000799,Money Market,2024-11-17,Active
B000799,Credit Card,2025-02-16,Active
B000800,Checking,2000-09-18,Active
B000800,Savings,2005-12-12,Active
B000800,CD,2010-07-10,Active
B000800,Credit Card,2013-01-23,Active
B000801,Checking,2021-09-27,Active
B000801,Savings,2019-12-23,Active
B000801,Money Market,2019-12-06,Active
B000801,Mortgage,2022-09-08,Active
B000801,Credit Card,2022-04-19,Active
B000802,Checking,2023-10-24,Active
B000802,Savings,2024-08-31,Active
B000802,Money Market,2024-04-17,Active
B000802,Auto Loan,2024-08-13,Active
B000802,Credit Card,2024-11-30,Active
B000803,Checking,2017-08-31,Active
B000803,Savings,2020-03-24,Active
B000803,Mortgage,2021-10-25,Active
B000803,HELOC,2018-09-14,Active
B000803,Auto Loan,2021-07-17,Active
B000803,Investment Account,2019-08-23,Active
B000804,Checking,2023-10-29,Active
B000804,Savings,2024-11-21,Active
B000804,Money Market,2024-04-04,Active
B000804,Mortgage,2025-03-07,Active
B000804,Auto Loan,2024-09-16,Active
B000804,Credit Card,2024-02-15,Active
B000804,Investment Account,2024-12-28,Active
B000805,Checking,2025-07-04,Active
B000805,Savings,2025-03-06,Active
B000805,Money Market,2025-07-08,Active
B000805,Mortgage,2025-01-02,Active
B000805,Credit Card,2025-03-05,Active
B000805,Investment Account,2025-09-18,Active
B000806,Checking,2010-11-23,Active
B000806,Savings,2012-06-21,Active
B000806,CD,2017-01-08,Active
B000806,Credit Card,2014-10-31,Active
B000806,Investment Account,2020-03-17,Active
B000807,Checking,2019-07-26,Active
B000807,Savings,2022-08-29,Active
B000807,Mortgage,2022-12-11,Active
B000807,Credit Card,2021-06-08,Active
B000808,Checking,2021-07-28,Active
B000808,Savings,2021-11-19,Active
B000808,Mortgage,2023-03-13,Active
B000808,HELOC,2021-08-08,Active
B000808,Credit Card,2024-04-09,Active
B000809,Checking,2023-06-25,Active
B000809,Savings,2021-01-16,Active
B000809,Credit Card,2022-10-09,Active
B000809,Investment Account,2022-09-19,Active
B000810,Checking,2025-03-31,Active
B000810,Savings,2025-08-31,Active
B000810,Money Market,2025-03-20,Active
B000810,Auto Loan,2025-01-04,Active
B000810,Credit Card,2025-09-22,Active
B000810,Investment Account,2025-09-08,Active
B000811,Checking,2025-07-07,Active
B000811,Savings,2025-01-19,Active
B000811,Auto Loan,2025-04-28,Active
B000811,Credit Card,2024-08-04,Active
B000812,Checking,2019-07-08,Active
B000812,Savings,2016-02-27,Active
B000812,Money Market,2012-10-23,Active
B000812,Mortgage,2015-10-15,Active
B000812,Credit Card,2012-07-04,Active
B000812,Investment Account,2018-03-06,Active
B000813,Checking,2013-08-31,Active
B000813,Savings,2007-03-24,Active
B000813,Investment Account,2011-04-15,Active
B000814,Checking,2021-11-09,Active
B000814,Savings,2022-09-07,Active
B000814,Mortgage,2022-11-07,Active
B000814,Personal Loan,2022-12-24,Active
B000814,Credit Card,2023-04-20,Active
B000815,Checking,2024-11-06,Active
B000815,Savings,2024-12-29,Active
B000815,Personal Loan,2025-04-20,Active
B000815,Credit Card,2024-11-19,Active
B000816,Checking,2024-02-21,Active
B000816,Savings,2024-06-12,Active
B000816,Credit Card,2023-03-26,Active
B000817,Checking,2024-06-24,Active
B000817,Savings,2024-07-03,Active
B000817,Auto Loan,2024-07-05,Active
B000817,Credit Card,2024-03-17,Active
B000818,Checking,2020-07-22,Active
B000818,Savings,2019-07-15,Active
B000818,Mortgage,2021-04-25,Active
B000818,HELOC,2023-05-05,Active
B000818,Credit Card,2017-08-25,Active
B000818,Investment Account,2018-07-31,Active
B000819,Checking,2023-10-22,Active
B000819,Savings,2024-01-17,Active
B000819,Credit Card,2024-06-22,Active
B000820,Checking,2023-07-05,Active
B000820,Savings,2023-09-04,Active
B000821,Checking,2025-08-20,Active
B000821,Savings,2025-09-27,Active
B000821,Credit Card,2025-08-20,Active
B000821,Investment Account,2025-10-05,Active
B000822,Checking,2023-08-10,Active
B000822,Savings,2024-04-27,Active
B000822,CD,2023-11-05,Active
B000822,Auto Loan,2023-05-01,Active
B000822,Credit Card,2024-12-12,Active
B000823,Checking,2023-01-17,Active
B000823,Savings,2022-02-25,Active
B000823,Auto Loan,2023-06-07,Active
B000824,Checking,2025-02-24,Active
B000824,Savings,2025-09-23,Active
B000824,Money Market,2025-09-05,Active
B000824,Auto Loan,2025-05-13,Active
B000824,Credit Card,2024-12-03,Active
B000825,Checking,2020-10-17,Active
B000825,Savings,2023-06-19,Active
B000825,Money Market,2019-04-07,Active
B000825,Mortgage,2020-09-05,Active
B000825,Credit Card,2022-03-27,Active
B000826,Checking,2024-09-25,Active
B000826,Savings,2024-10-09,Active
B000826,Money Market,2025-03-19,Active
B000826,Personal Loan,2025-03-19,Active
B000826,Credit Card,2024-06-17,Active
B000827,Checking,2024-04-13,Active
B000827,Savings,2024-08-23,Active
B000827,Auto Loan,2024-02-21,Active
B000827,Credit Card,2025-04-04,Active
B000828,Checking,2023-08-03,Active
B000828,Savings,2023-06-08,Active
B000828,Mortgage,2024-08-31,Active
B000828,Credit Card,2023-09-26,Active
B000829,Checking,2024-11-14,Active
B000829,Savings,2024-05-16,Active
B000829,Money Market,2025-04-01,Active
B000829,Mortgage,2025-02-27,Active
B000829,Auto Loan,2025-02-24,Active
B000829,Credit Card,2024-07-14,Active
B000830,Checking,2024-09-26,Active
B000830,Savings,2024-04-07,Active
B000831,Checking,2025-01-28,Active
B000831,Savings,2025-03-27,Active
B000831,Money Market,2025-06-24,Active
B000831,Credit Card,2025-03-26,Active
B000832,Checking,2025-08-09,Active
B000832,Savings,2025-06-08,Active
B000832,Money Market,2025-07-15,Active
B000832,Mortgage,2025-07-01,Active
B000832,Credit Card,2025-05-12,Active
B000833,Checking,2025-02-07,Active
B000833,Savings,2025-05-26,Active
B000833,Personal Loan,2025-02-17,Active
B000834,Checking,2009-08-29,Active
B000834,Savings,2019-03-03,Active
B000834,Investment Account,2011-08-10,Active
B000835,Checking,2021-07-24,Active
B000835,Savings,2021-06-09,Active
B000835,Money Market,2016-06-15,Active
B000835,Mortgage,2021-06-08,Active
B000835,Credit Card,2020-06-30,Active
B000836,Checking,2022-12-24,Active
B000836,Savings,2023-05-24,Active
B000836,Mortgage,2023-08-15,Active
B000836,Auto Loan,2022-06-24,Active
B000836,Credit Card,2024-03-31,Active
B000837,Checking,2024-04-17,Active
B000837,Savings,2023-06-14,Active
B000837,Credit Card,2023-07-17,Active
B000837,Investment Account,2024-08-07,Active
B000838,Checking,2013-12-13,Active
B000838,Savings,2016-07-03,Active
B000838,Mortgage,2011-06-21,Active
B000838,Credit Card,2015-07-29,Active
B000838,Investment Account,2010-09-27,Active
B000839,Checking,2010-08-29,Active
B000839,Savings,2008-09-02,Active
B000839,Mortgage,2010-07-01,Active
B000839,Credit Card,2011-06-22,Active
B000840,Checking,2022-02-06,Active
B000840,Savings,2021-06-27,Active
B000840,Credit Card,2020-11-25,Active
B000841,Checking,2020-12-31,Active
B000841,Savings,2023-09-09,Active
B000842,Checking,2020-08-13,Active
B000842,Savings,2016-05-30,Active
B000842,Money Market,2017-02-20,Active
B000842,Mortgage,2017-10-13,Active
B000842,HELOC,2019-06-17,Active
B000842,Auto Loan,2019-01-30,Active
B000842,Credit Card,2020-11-18,Active
B000842,Investment Account,2022-04-29,Active
B000843,Checking,2023-02-22,Active
B000843,Savings,2024-03-02,Active
B000843,Money Market,2025-01-07,Active
B000843,Mortgage,2023-03-30,Active
B000843,Auto Loan,2022-08-04,Active
B000843,Credit Card,2024-01-17,Active
B000844,Checking,2023-04-02,Active
B000844,Savings,2023-06-24,Active
B000844,Auto Loan,2023-04-20,Active
B000844,Credit Card,2024-02-02,Active
B000845,Checking,2016-10-23,Active
B000845,Savings,2016-05-02,Active
B000845,Investment Account,2017-05-25,Active
B000846,Checking,2024-11-26,Active
B000846,Savings,2025-05-11,Active
B000846,Money Market,2025-03-05,Active
B000846,Auto Loan,2024-08-25,Active
B000846,Personal Loan,2024-10-12,Active
B000847,Checking,2024-07-28,Active
B000847,Savings,2023-09-24,Active
B000847,Money Market,2025-03-25,Active
B000847,Personal Loan,2025-01-31,Active
B000847,Credit Card,2024-01-12,Active
B000848,Checking,2019-04-11,Active
B000848,Savings,2021-03-29,Active
B000848,Mortgage,2019-04-28,Active
B000848,HELOC,2023-11-21,Active
B000848,Credit Card,2020-07-04,Active
B000848,Investment Account,2020-01-29,Active
B000849,Checking,2023-09-21,Active
B000849,Savings,2023-01-06,Active
B000849,Money Market,2024-08-20,Active
B000849,Personal Loan,2023-05-07,Active
B000849,Credit Card,2023-07-09,Active
B000850,Checking,2015-11-25,Active
B000850,Savings,2016-04-01,Active
B000850,Mortgage,2016-08-24,Active
B000850,Auto Loan,2020-04-03,Active
B000850,Credit Card,2016-03-12,Active
B000850,Investment Account,2021-04-03,Active
B000851,Checking,2024-05-06,Active
B000851,Savings,2023-09-18,Active
B000851,Credit Card,2024-12-04,Active
B000852,Checking,2025-01-24,Active
B000852,Savings,2025-04-24,Active
B000852,Credit Card,2025-06-25,Active
B000853,Checking,2023-03-21,Active
B000853,Savings,2022-09-01,Active
B000853,Credit Card,2024-08-28,Active
B000853,Investment Account,2023-06-20,Active
B000854,Checking,2019-07-01,Active
B000854,Savings,2020-05-16,Active
B000854,Mortgage,2020-03-24,Active
B000854,Auto Loan,2016-12-29,Active
B000854,Credit Card,2022-05-12,Active
B000855,Checking,2021-04-18,Active
B000855,Savings,2015-04-09,Active
B000855,Mortgage,2015-06-05,Active
B000855,Credit Card,2014-09-21,Active
B000855,Investment Account,2019-05-28,Active
B000856,Checking,2006-02-11,Active
B000856,Savings,2010-01-15,Active
B000856,Credit Card,2004-12-23,Active
B000857,Checking,2025-05-31,Active
B000857,Savings,2024-07-07,Active
B000857,Money Market,2025-04-13,Active
B000857,Credit Card,2024-08-25,Active
B000858,Checking,2025-02-12,Active
B000858,Savings,2025-02-11,Active
B000858,Credit Card,2025-04-21,Active
B000859,Checking,2021-08-31,Active
B000859,Savings,2024-03-04,Active
B000859,Money Market,2023-12-27,Active
B000859,Credit Card,2021-05-02,Active
B000859,Investment Account,2023-08-20,Active
B000860,Checking,2023-03-05,Active
B000860,Savings,2023-02-13,Active
B000860,CD,2024-06-10,Active
B000860,Credit Card,2024-10-03,Active
B000861,Checking,2019-06-15,Active
B000861,Savings,2023-08-11,Active
B000861,Mortgage,2018-06-06,Active
B000861,Auto Loan,2019-06-08,Active
B000861,Credit Card,2022-11-23,Active
B000862,Checking,2025-03-29,Active
B000862,Savings,2024-11-25,Active
B000862,Personal Loan,2024-06-07,Active
B000862,Credit Card,2024-01-27,Active
B000863,Checking,2019-01-16,Active
B000863,Savings,2018-12-24,Active
B000863,CD,2023-02-01,Active
B000863,Mortgage,2020-02-29,Active
B000863,Personal Loan,2018-08-18,Active
B000863,Credit Card,2022-11-14,Active
B000864,Checking,2023-10-17,Active
B000864,Savings,2024-04-18,Active
B000864,Credit Card,2024-12-05,Active
B000865,Checking,2024-04-14,Active
B000865,Savings,2024-12-27,Active
B000865,Money Market,2025-01-12,Active
B000865,Credit Card,2025-01-01,Active
B000866,Checking,2024-12-01,Active
B000866,Savings,2024-04-21,Active
B000866,Money Market,2025-05-09,Active
B000866,Investment Account,2024-01-19,Active
B000867,Checking,2014-10-26,Active
B000867,Savings,2007-03-06,Active
B000867,Mortgage,2009-10-09,Active
B000867,Credit Card,2012-05-11,Active
B000868,Checking,2016-09-13,Active
B000868,Savings,2017-09-18,Active
B000868,Mortgage,2016-03-17,Active
B000868,Credit Card,2019-10-04,Active
B000869,Checking,2025-11-01,Active
B000869,Savings,2025-08-15,Active
B000869,Money Market,2025-11-16,Active
B000869,Credit Card,2025-08-26,Active
B000870,Checking,2016-12-18,Active
B000870,Savings,2017-12-06,Active
B000870,CD,2010-09-08,Active
B000870,Mortgage,2015-08-09,Active
B000870,Personal Loan,2015-01-04,Active
B000870,Credit Card,2010-09-01,Active
B000870,Investment Account,2013-12-21,Active
B000871,Checking,2023-02-10,Active
B000871,Savings,2023-06-06,Active
B000871,Auto Loan,2022-03-08,Active
B000872,Checking,2014-04-25,Active
B000872,Savings,2011-08-28,Active
B000872,Investment Account,2009-02-08,Active
B000873,Checking,2015-02-08,Active
B000873,Savings,2015-04-09,Active
B000873,Investment Account,2016-02-21,Active
B000874,Checking,2019-05-05,Active
B000874,Savings,2020-03-22,Active
B000874,Mortgage,2020-04-23,Active
B000874,Credit Card,2023-07-30,Active
B000875,Checking,2024-12-17,Active
B000875,Savings,2024-11-23,Active
B000875,Credit Card,2024-11-07,Active
B000876,Checking,2007-02-18,Active
B000876,Savings,2006-09-26,Active
B000876,Mortgage,2018-11-26,Active
B000876,Investment Account,2007-07-12,Active
B000877,Checking,2012-04-13,Active
B000877,Savings,2017-11-13,Active
B000877,Credit Card,2013-11-26,Active
B000877,Investment Account,2015-12-11,Active
B000878,Checking,2020-09-12,Active
B000878,Savings,2021-06-23,Active
B000878,Credit Card,2023-12-02,Active
B000879,Checking,2021-04-15,Active
B000879,Savings,2018-09-06,Active
B000879,Credit Card,2012-05-01,Active
B000879,Investment Account,2017-04-28,Active
B000880,Checking,2018-10-05,Active
B000880,Savings,2019-03-04,Active
B000880,Investment Account,2021-06-17,Active
B000881,Checking,2025-04-14,Active
B000881,Savings,2024-12-15,Active
B000881,Credit Card,2025-06-23,Active
B000882,Checking,2024-04-05,Active
B000882,Savings,2022-12-22,Active
B000882,Credit Card,2024-06-29,Active
B000882,Investment Account,2023-11-25,Active
B000883,Checking,2023-05-12,Active
B000883,Savings,2020-10-21,Active
B000883,Money Market,2020-09-04,Active
B000883,Mortgage,2020-10-01,Active
B000883,Personal Loan,2021-05-10,Active
B000883,Credit Card,2019-06-04,Active
B000883,Investment Account,2021-07-28,Active
B000884,Checking,2021-05-05,Active
B000884,Savings,2020-07-08,Active
B000884,Credit Card,2022-06-14,Active
B000884,Investment Account,2022-04-10,Active
B000885,Checking,2018-01-20,Active
B000885,Savings,2021-10-09,Active
B000885,Mortgage,2018-02-26,Active
B000885,HELOC,2023-03-22,Active
B000885,Auto Loan,2023-01-16,Active
B000885,Credit Card,2019-05-22,Active
B000886,Checking,2024-04-14,Active
B000886,Savings,2024-07-10,Active
B000886,Credit Card,2024-08-11,Active
B000887,Checking,2021-12-31,Active
B000887,Savings,2020-07-02,Active
B000887,Money Market,2024-04-10,Active
B000887,Investment Account,2021-02-10,Active
B000888,Checking,2021-12-07,Active
B000888,Savings,2020-03-08,Active
B000888,Money Market,2022-01-26,Active
B000888,Mortgage,2023-04-18,Active
B000888,Auto Loan,2023-10-03,Active
B000888,Investment Account,2019-12-11,Active
B000889,Checking,2009-02-21,Active
B000889,Savings,2013-04-03,Active
B000889,Money Market,2009-04-27,Active
B000890,Checking,2018-04-14,Active
B000890,Savings,2004-07-11,Active
B000890,Money Market,2016-09-09,Active
B000890,Mortgage,2010-08-08,Active
B000890,Credit Card,2008-08-04,Active
B000891,Checking,2000-05-25,Active
B000891,Savings,2014-01-08,Active
B000892,Checking,2023-01-03,Active
B000892,Savings,2025-02-08,Active
B000892,Mortgage,2023-10-24,Active
B000892,HELOC,2023-03-11,Active
B000892,Personal Loan,2023-09-01,Active
B000892,Credit Card,2023-05-03,Active
B000893,Checking,2017-12-05,Active
B000893,Savings,2014-11-13,Active
B000893,Mortgage,2018-05-17,Active
B000893,Credit Card,2017-08-02,Active
B000894,Checking,2024-01-26,Active
B000894,Savings,2024-03-23,Active
B000894,Money Market,2024-07-21,Active
B000895,Checking,2025-10-24,Active
B000895,Savings,2025-07-23,Active
B000896,Checking,2024-05-02,Active
B000896,Savings,2024-04-07,Active
B000896,Money Market,2023-08-25,Active
B000896,Auto Loan,2021-11-21,Active
B000896,Credit Card,2024-03-13,Active
B000897,Checking,2009-12-04,Active
B000897,Savings,2009-08-25,Active
B000897,Investment Account,2007-09-11,Active
B000898,Checking,2019-06-25,Active
B000898,Savings,2015-06-24,Active
B000898,Credit Card,2010-12-17,Active
B000899,Checking,2022-02-28,Active
B000899,Savings,2023-07-19,Active
B000899,Money Market,2022-12-30,Active
B000899,Auto Loan,2020-12-02,Active
B000899,Credit Card,2022-11-13,Active
B000900,Checking,2012-10-29,Active
B000900,Savings,2004-11-14,Active
B000900,Credit Card,2016-02-25,Active
B000900,Investment Account,2004-08-24,Active
B000901,Checking,2024-04-10,Active
B000901,Savings,2023-03-15,Active
B000901,Money Market,2023-03-23,Active
B000901,Credit Card,2024-01-02,Active
B000901,Investment Account,2023-11-02,Active
B000902,Checking,2024-09-20,Active
B000902,Savings,2024-10-01,Active
B000902,Money Market,2023-02-01,Active
B000902,Auto Loan,2024-06-03,Active
B000902,Credit Card,2023-10-28,Active
B000903,Checking,2018-07-04,Active
B000903,Savings,2018-12-23,Active
B000903,Auto Loan,2020-09-15,Active
B000904,Checking,2015-03-21,Active
B000904,Savings,2012-09-11,Active
B000904,Money Market,2017-01-16,Active
B000904,Mortgage,2017-06-01,Active
B000904,HELOC,2013-02-12,Active
B000904,Credit Card,2001-09-11,Active
B000905,Checking,2019-01-11,Active
B000905,Savings,2020-10-04,Active
B000905,Money Market,2022-06-01,Active
B000905,Mortgage,2022-11-12,Active
B000905,Personal Loan,2018-03-05,Active
B000905,Credit Card,2018-11-26,Active
B000905,Investment Account,2020-08-15,Active
B000906,Checking,2018-04-18,Active
B000906,Savings,2016-02-07,Active
B000906,Mortgage,2014-12-28,Active
B000906,HELOC,2017-04-04,Active
B000906,Personal Loan,2019-10-03,Active
B000906,Credit Card,2019-07-04,Active
B000906,Investment Account,2019-12-23,Active
B000907,Checking,2023-05-16,Active
B000907,Savings,2021-09-23,Active
B000907,Auto Loan,2024-03-16,Active
B000907,Personal Loan,2023-02-19,Active
B000907,Credit Card,2023-02-03,Active
B000907,Investment Account,2022-12-13,Active
B000908,Checking,2023-11-30,Active
B000908,Savings,2023-08-07,Active
B000908,Mortgage,2024-01-16,Active
B000908,HELOC,2023-10-16,Active
B000908,Credit Card,2024-02-20,Active
B000909,Checking,2023-10-17,Active
B000909,Savings,2024-03-20,Active
B000909,Mortgage,2024-04-03,Active
B000909,Credit Card,2023-04-17,Active
B000910,Checking,2023-07-17,Active
B000910,Savings,2024-06-26,Active
B000910,Auto Loan,2024-03-14,Active
B000910,Credit Card,2024-03-31,Active
B000911,Checking,2015-02-04,Active
B000911,Savings,2015-03-05,Active
B000911,Mortgage,2016-07-01,Active
B000911,HELOC,2015-07-21,Active
B000911,Credit Card,2015-03-16,Active
B000912,Checking,2023-10-30,Active
B000912,Savings,2023-10-27,Active
B000912,Money Market,2024-01-22,Active
B000912,Auto Loan,2023-10-27,Active
B000912,Personal Loan,2023-03-24,Active
B000912,Credit Card,2024-06-09,Active
B000913,Checking,1997-12-29,Active
B000913,Savings,1998-08-21,Active
B000913,Investment Account,2006-05-14,Active
B000914,Checking,2019-04-10,Active
B000914,Savings,2016-09-05,Active
B000914,Money Market,2019-01-25,Active
B000914,Mortgage,2017-01-24,Active
B000914,Auto Loan,2021-05-03,Active
B000914,Credit Card,2021-08-23,Active
B000915,Checking,2017-11-01,Active
B000915,Savings,2020-05-16,Active
B000915,Mortgage,2021-02-13,Active
B000915,HELOC,2018-07-07,Active
B000915,Credit Card,2017-11-14,Active
B000916,Checking,2023-03-04,Active
B000916,Savings,2022-12-26,Active
B000917,Checking,2023-06-17,Active
B000917,Savings,2023-02-23,Active
B000917,Mortgage,2022-02-09,Active
B000917,Personal Loan,2022-10-13,Active
B000917,Credit Card,2024-07-25,Active
B000918,Checking,2020-11-12,Active
B000918,Savings,2018-07-29,Active
B000918,Money Market,2019-02-21,Active
B000918,Personal Loan,2018-12-27,Active
B000918,Credit Card,2018-01-21,Active
B000919,Checking,2024-12-18,Active
B000919,Savings,2023-10-23,Active
B000919,Mortgage,2024-08-30,Active
B000919,Auto Loan,2024-09-10,Active
B000919,Credit Card,2025-04-15,Active
B000919,Investment Account,2023-07-07,Active
B000920,Checking,2025-02-18,Active
B000920,Savings,2025-02-23,Active
B000920,Personal Loan,2025-09-10,Active
B000920,Credit Card,2025-06-08,Active
B000921,Checking,2025-06-09,Active
B000921,Savings,2024-11-04,Active
B000921,Auto Loan,2024-11-12,Active
B000921,Credit Card,2025-08-29,Active
B000922,Checking,2010-10-23,Active
B000922,Savings,2013-10-03,Active
B000922,Money Market,2016-11-20,Active
B000922,Credit Card,2019-05-30,Active
B000923,Checking,2025-02-28,Active
B000923,Savings,2024-09-05,Active
B000923,Auto Loan,2025-02-19,Active
B000923,Credit Card,2024-07-28,Active
B000924,Checking,2023-08-29,Active
B000924,Savings,2020-11-10,Active
B000924,Credit Card,2021-11-17,Active
B000925,Checking,2012-09-30,Active
B000925,Savings,2015-09-14,Active
B000925,Credit Card,2013-04-15,Active
B000925,Investment Account,2015-02-10,Active
B000926,Checking,2023-08-01,Active
B000926,Savings,2024-02-25,Active
B000927,Checking,2025-08-07,Active
B000927,Savings,2025-09-14,Active
B000927,Auto Loan,2025-12-03,Active
B000927,Credit Card,2025-11-21,Active
B000927,Investment Account,2025-10-08,Active
B000928,Checking,2018-04-06,Active
B000928,Savings,2017-11-25,Active
B000928,Auto Loan,2021-02-21,Active
B000928,Credit Card,2022-04-30,Active
B000928,Investment Account,2020-06-01,Active
B000929,Checking,2017-12-02,Active
B000929,Savings,2019-01-16,Active
B000929,Money Market,2022-09-15,Active
B000929,CD,2020-08-24,Active
B000929,Personal Loan,2021-08-06,Active
B000929,Credit Card,2017-08-17,Active
B000929,Investment Account,2017-08-17,Active
B000930,Checking,2020-03-24,Active
B000930,Savings,2017-12-02,Active
B000930,Credit Card,2019-10-29,Active
B000930,Investment Account,2020-12-25,Active
B000931,Checking,2006-02-11,Active
